id,title,overview,genre_ids,vote_average,poster_path
92060,Michael Jackson's Thriller,"A night at the movies turns into a nightmare when Michael and his date are attacked by a horde of bloody-thirsty zombies. On top of the success of the Thriller album and Michael Jackson's electrifying performance at Motown 25, the short film/music video for ""Thriller"" established Jackson as an international superstar and global phenomenon. Thriller is credited for transforming music videos into a serious art form, breaking down racial barriers in popular entertainment, popularizing the making-of documentary format and creating a home video market. The success transformed Jackson into a dominant force in global pop culture. In 2009, it became the first music video inducted into the United States National Film Registry by the Library of Congress as ""culturally, historically or aesthetically significant"". ""Thriller"" was also Jackson's seventh and final U.S. Hot 100 Top 10 hit from the Thriller album. It was the first album in history to have seven U.S. Top 10s.","[27, 10402, 9648]",8.204,/dYHGoPMkZMVuBA4EydmDQMo1EEv.jpg
999243,Hell of a Summer,"When 24-year-old Jason Hochberg arrives for counsellor weekend at his beloved Camp Pineway, his biggest problem is feeling out of touch with his teenage co-workers. Little does he know; a masked killer has murdered camp owners John and Kathy and is preparing to strike again.","[27, 35, 9648]",5.627,/q9rRLc9pRDR8H6YoJTmXrBmivxD.jpg
1234720,Couple Exchange,"Nan-hee, who wants to enjoy her newlywed life, feels something wrong with her husband, Moo-yeong's body. No matter how much she tries to seduce him every night, Moo-yeong is unable to use his strength. One day, Nan-hee's high school classmate Yoo-na moves in next door. Nan-hee begins to heal Moo-yeong through Yoo-na's shocking suggestion.",[10749],9.5,/7WFlsCBnVyVfJxZWprAkU4poCaJ.jpg
1064213,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.","[18, 35, 10749]",7.042,/7MrgIUeq0DD2iF7GR6wqJfYZNeC.jpg
597,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.","[18, 10749]",7.906,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg
24428,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!","[878, 28, 12]",7.777,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg
1357305,Detective Chinatown 1900,"In 1900, a white woman was murdered in Chinatown in San Francisco, and the suspect was a Chinese man. The murder caused social shock, and people demanded the closure of Chinatown.","[35, 9648, 28]",6.4,/g3GsgIlH3fA4RxhNOAMvSbVWyfW.jpg
1450599,K.O.,"A former fighter must find the missing son of an opponent he accidentally killed years ago, taking on a brutally violent crime gang in Marseille.","[28, 18, 12]",6.587,/qcM2sUiAeP4zXwx4ADSvgc9S58k.jpg
980477,Ne Zha 2,"Following the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies will soon be destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms, but encounters numerous difficulties. What will become of Ne Zha and Ao Bing?","[16, 14, 12, 28]",8.1,/5lUmWTGkEcYnXujixXn31o9q2T0.jpg
558449,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.","[28, 12, 18]",6.685,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg
1232546,Until Dawn,"One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one...only to wake up and find themselves back at the beginning of the same evening.","[27, 18, 9648]",6.566,/bLY5yN4MKVynZ2HMZWElTOGBgBe.jpg
1391013,Aap Jaisa Koi,"Shrirenu lives by tradition. Madhu lives unapologetically. When their paths cross, a tender romance unfolds — awkward, sweet but shadowed by patriarchy.","[10749, 35]",7.1,/fV9dswGQCvbpVsj1JOTrYCeos8w.jpg
1470086,Ligaw,"A sultry woman who charms the hearts of men in a remote province. Dolores, a devoted wife to her paraplegic husband, falls for a young mountaineer. What begins as a reckless escape turns into an affair drenched in passion and secrecy.","[18, 10749]",7.5,/yc8V3KEnhvPrzXpdYTXdTvjpOb5.jpg
385687,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.","[28, 80, 53, 12, 9648]",7.0,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg
539972,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.","[28, 12, 53]",6.5,/i47IUSsN126K11JUzqQIOi1Mg1M.jpg
297762,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,"[28, 12, 14]",7.2,/v4ncgZjG2Zu8ZW5al1vIZTsSjqX.jpg
1449951,Snow White,"When the Queen’s jealousy turns deadly, Snow White must join forces with gnomes to fight back against her stepmother’s wrath.","[16, 10751, 14]",7.176,/ilFLHU1OxUS1YDvUMCr8K3hW28r.jpg
1124,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.","[18, 9648, 878]",8.204,/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg
290098,The Handmaiden,"1930s Korea, in the period of Japanese occupation, a new girl, Sookee, is hired as a handmaiden to a Japanese heiress, Hideko, who lives a secluded life on a large countryside estate with her domineering Uncle Kouzuki. But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until Sookee and Hideko discover some unexpected emotions.","[53, 18, 10749]",8.2,/dLlH4aNHdnmf62umnInL8xPlPzw.jpg
1160164,TAYLOR SWIFT | THE ERAS TOUR,"A concert film documenting Taylor Swift's record-breaking Eras Tour (2023-2024). Filmed during the Los Angeles shows, the film captures the tour's ten acts, each representing a different musical era from Swift's career. The film showcases over 40 songs, elaborate stage productions, and Swift's performance.",[10402],8.2,/jf3YO8hOqGHCupsREf5qymYq1n.jpg
11324,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.","[18, 53, 9648]",8.201,/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg
620683,My Mom Is a Character 3,Dona Hermínia will have to rediscover and reinvent herself because her children are forming new families. This supermom will have to deal with a new life scenario: Marcelina is pregnant and Juliano is getting married.,[35],8.197,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg
284,The Apartment,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.","[35, 18, 10749]",8.196,/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg
313106,Doctor Who: The Day of the Doctor,"In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.","[878, 12]",8.2,/6c0CjymaupC5xerJCemuaSV4CLj.jpg
476292,Maquia: When the Promised Flower Blooms,"Maquia is a member of a special race called the Iorph who can live for hundreds of years. However, Maquia has always felt lonely despite being surrounded by her people, as she was orphaned from a young age. She daydreams about the outside world, but dares not travel from her home due to the warnings of the clan's chief.  One day the kingdom of Mezarte invades her homeland. They already have what is left of the giant dragons, the Renato, under their control, and now their king wishes to add the immortality to his bloodline.  They ravage the Iorph homeland and kill most of its inhabitants. Caught in the midst of the attack, Maquia is carried off by one of the Renato. It soon dies, and she is left deserted in a forest, now truly alone save for the cries of a single baby off in the distance. Maquia finds the baby in a destroyed village and decides to raise him as her own, naming him Ariel. Although she knows nothing of the human world, how to raise a child that ages much faster than her.","[16, 14, 18, 12]",8.193,/hL3NqRE2ccR4Y2sYSJTrmalRjrz.jpg
324786,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.","[18, 36, 10752]",8.193,/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg
851644,20th Century Girl,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.","[10749, 18]",8.192,/od22ftNnyag0TTxcnJhlsu3aLoU.jpg
185,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?","[878, 80]",8.186,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg
68718,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.","[18, 37]",8.183,/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg
490,The Seventh Seal,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.","[14, 18]",8.183,/wcZ21zrOsy0b52AfAF50XpTiv75.jpg
77,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.","[9648, 53]",8.178,/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg
26451,Investigation of a Citizen Above Suspicion,"Rome, Italy. After committing a heinous crime, a senior police officer exposes evidence incriminating him because his moral commitment prevents him from circumventing the law and the social order it protects.","[18, 53]",8.2,/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg
